


238,05/10/2023,25351.648357/2023-19,1063112/23-7,11721,Registro - Notificação do Processo da CADIFA
239,05/10/2023,25351.651854/2023-02,1063641/23-2,11721,Registro - Notificação do Processo da CADIFA
240,05/10/2023,25351.656812/2023-50,1063678/23-1,11721,Registro - Notificação do Processo da CADIFA
241,05/10/2023,25351.656818/2023-27,1063697/23-8,11721,Registro - Notificação do Processo da CADIFA
242,06/10/2023,25351.656860/2023-48,1065658/23-8,11721,Registro - Notificação do Processo da CADIFA
243,06/10/2023,25351.648392/2023-38,1067386/23-5,11721,Registro - Notificação do Processo da CADIFA
244,06/10/2023,25351.645114/2023-29,1067514/23-1,11721,Registro - Notificação do Processo da CADIFA
245,06/10/2023,25351.651851/2023-61,1067938/23-3,11721,Registro - Notificação do Processo da CADIFA
246,06/10/2023,25351.651811/2023-19,1068174/23-4,11721,Registro - Notificação do Processo da CADIFA
247,06/10/2023,25351.656677/2023-42,1068557/23-0,11721,Registro - Notificação do Processo da CADIFA
248,06/10/2023,25351.656677/2023-42,1068588/23-0,11721,Registro - Notificação do Processo da CADIFA
249,06/10/2023,25351.656677/2023-42,1068649/23-5,11721,Registro - Notificação do Processo da CADIFA
250,06/10/2023,25351.651849/2023-91,1068873/23-1,11721,Registro - Notificação do Processo da CADIFA
251,06/10/2023,25351.656849/2023-88,1069039/23-5,11721,Registro - Notificação do Processo da CADIFA
252,06/10/2023,25351.656851/2023-57,1069304/23-1,11721,Registro - Notificação do Processo da CADIFA
253,06/10/2023,25351.651832/2023-34,1069339/23-4,11721,Registro - Notificação do Processo da CADIFA
254,06/10/2023,25351.651832/2023-34,1069383/23-1,11721,Registro - Notificação do Processo da CADIFA
255,11/10/2023,25351.646273/2023-41,1086602/23-7,11721,Registro - Notificação do Processo da CADIFA
256,11/10/2023,25351.656805/2023-58,1086704/23-0,11721,Registro - Notificação do Processo da CADIFA
257,11/10/2023,25351.640845/2023-88,1086731/23-7,11721,Registro - Notificação do Processo da CADIFA
258,11/10/2023,25351.648400/2023-46,1086750/23-3,11721,Registro - Notificação do Processo da CADIFA
259,12/10/2023,25351.656831/2023-86,1087915/23-3,11721,Registro - Notificação do Processo da CADIFA
260,16/10/2023,25351.646490/2023-31,1096131/23-3,11721,Registro - Notificação do Processo da CADIFA
261,16/10/2023,25351.651836/2023-12,1101255/23-2,11721,Registro - Notificação do Processo da CADIFA
262,16/10/2023,25351.651838/2023-10,1101879/23-8,11721,Registro - Notificação do Processo da CADIFA
263,16/10/2023,25351.651838/2023-10,1101915/23-8,11721,Registro - Notificação do Processo da CADIFA
264,16/10/2023,25351.651831/2023-90,1101988/23-3,11721,Registro - Notificação do Processo da CADIFA
265,25/10/2023,25351.686911/2023-66,1162955/23-0,11721,Registro - Notificação do Processo da CADIFA
266,27/10/2023,25351.717108/2023-81,1178525/23-0,11721,Registro - Notificação do Processo da CADIFA
267,27/10/2023,25351.700223/2023-16,1178580/23-2,11721,Registro - Notificação do Processo da CADIFA
268,27/10/2023,25351.700223/2023-16,1178772/23-4,11721,Registro - Notificação do Processo da CADIFA
269,31/10/2023,25351.723118/2023-55,1194608/23-3,11721,Registro - Notificação do Processo da CADIFA
270,31/10/2023,25351.725383/2023-78,1194726/23-8,11721,Registro - Notificação do Processo da CADIFA
271,01/11/2023,25351.723116/2023-66,1199956/23-0,11721,Registro - Notificação do Processo da CADIFA
272,03/11/2023,25351.721267/2023-80,1207570/23-1,11721,Registro - Notificação do Processo da CADIFA
273,06/11/2023,25351.728625/2023-85,1215148/23-3,11721,Registro - Notificação do Processo da CADIFA
274,06/11/2023,25351.738638/2023-62,1216325/23-2,11721,Registro - Notificação do Processo da CADIFA
275,06/11/2023,25351.730158/2023-53,1216412/23-7,11721,Registro - Notificação do Processo da CADIFA
276,06/11/2023,25351.730158/2023-53,1216442/23-9,11721,Registro - Notificação do Processo da CADIFA
277,07/11/2023,25351.740794/2023-93,1223084/23-7,11721,Registro - Notificação do Processo da CADIFA
278,08/11/2023,25351.671752/2023-03,1228148/23-4,11721,Registro - Notificação do Processo da CADIFA
279,08/11/2023,25351.671752/2023-03,1228164/23-6,11721,Registro - Notificação do Processo da CADIFA
